"","GeneID","F_notatus_BW_1.quant","F_notatus_BW_2.quant","F_notatus_BW_3.quant","F_notatus_FW_1.quant","F_notatus_FW_2.quant","F_notatus_FW_3.quant","F_notatus_transfer_1.quant","F_notatus_transfer_2.quant","F_notatus_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"157725","gi|831492786|ref|XP_012707731.1| PREDICTED: interferon alpha-inducible protein 27-like protein 2A [Fundulus heteroclitus]","3354.69792708745","3301.99015093319","2336.50026861342","9309.95144594348","7496.91230940352","6982.49777422523","6533.20090977872","3606.04536553908","4404.79902198641",5258.5105748345,-0.709096525377071,0.260556137558001,-2.72147312292432,0.00649916698458236,0.0530488071545208,5258.5105748345,0.694449053644132,0.260680327304015,2.66398719391756,0.00772205023250241,0.0777087246790285,5258.5105748345,-1.4035455790212,0.260626793330096,-5.38526972260886,7.23360914785516e-08,9.8615368006289e-05,"TRINITY_DN125909_c4_g2_i1","TRINITY_DN125909_c4_g2","Transcript_100686","gi|831492786|ref|XP_012707731.1| PREDICTED: interferon alpha-inducible protein 27-like protein 2A [Fundulus heteroclitus]"
"69668","ENSXMAP00000003946","7.30585629211408","1.42040406073871","7.14376875329254","179.217729917668","11.9424349642362","1238.74290601344","54.0440945429079","11.3433663354296","80.9265182053038",176.898564342792,-3.29047699350911,1.37780579522681,-2.38820086612239,0.0169310851954917,0.0995494060018099,176.898564342792,3.1653364305395,1.41236816375112,2.24115532463764,0.0250160155684137,0.159374882373817,176.898564342792,-6.4558134240486,1.40697168564802,-4.58844587272216,4.4655805753805e-06,0.00188171446209124,"TRINITY_DN119082_c0_g1_i1","TRINITY_DN119082_c0_g1","Transcript_133746","gi|831478553|ref|XP_012717103.1| PREDICTED: lysozyme C-like [Fundulus heteroclitus]"
"69669","ENSXMAP00000003946","7.30585629211408","1.42040406073871","7.14376875329254","179.217729917668","11.9424349642362","1238.74290601344","54.0440945429079","11.3433663354296","80.9265182053038",176.898564342792,-3.29047699350911,1.37780579522681,-2.38820086612239,0.0169310851954917,0.0995494060018099,176.898564342792,3.1653364305395,1.41236816375112,2.24115532463764,0.0250160155684137,0.159374882373817,176.898564342792,-6.4558134240486,1.40697168564802,-4.58844587272216,4.4655805753805e-06,0.00188171446209124,"TRINITY_DN119082_c0_g1_i3","TRINITY_DN119082_c0_g1","Transcript_133748","gi|831478553|ref|XP_012717103.1| PREDICTED: lysozyme C-like [Fundulus heteroclitus]"
"113361","ENSXMAP00000012005","451.191926566545","471.562115959604","476.328213490497","304.91476717594","325.590824714076","288.977587149778","408.506857136331","372.723200293806","363.999666698407",384.866128798332,0.325799921168712,0.140561049479157,2.317853504765,0.0204572840863594,0.112204951329862,384.866128798332,-0.282923991780958,0.133687860523387,-2.11630278675501,0.03431906389359,0.190892468806787,384.866128798332,0.60872391294967,0.138939220329681,4.38122447718697,1.18014208777025e-05,0.00448376606986286,"TRINITY_DN124789_c3_g2_i1","TRINITY_DN124789_c3_g2","Transcript_59615","gi|831553682|ref|XP_012729119.1| PREDICTED: keratinocyte differentiation factor 1-like [Fundulus heteroclitus]"
"113362","ENSXMAP00000012005","451.191926566545","471.562115959604","476.328213490497","304.91476717594","325.590824714076","288.977587149778","408.506857136331","372.723200293806","363.999666698407",384.866128798332,0.325799921168712,0.140561049479157,2.317853504765,0.0204572840863594,0.112204951329862,384.866128798332,-0.282923991780958,0.133687860523387,-2.11630278675501,0.03431906389359,0.190892468806787,384.866128798332,0.60872391294967,0.138939220329681,4.38122447718697,1.18014208777025e-05,0.00448376606986286,"TRINITY_DN124789_c3_g2_i1","TRINITY_DN124789_c3_g2","Transcript_59615","gi|831553679|ref|XP_012729117.1| PREDICTED: keratinocyte differentiation factor 1-like [Fundulus heteroclitus]"
"113363","ENSXMAP00000012005","451.191926566545","471.562115959604","476.328213490497","304.91476717594","325.590824714076","288.977587149778","408.506857136331","372.723200293806","363.999666698407",384.866128798332,0.325799921168712,0.140561049479157,2.317853504765,0.0204572840863594,0.112204951329862,384.866128798332,-0.282923991780958,0.133687860523387,-2.11630278675501,0.03431906389359,0.190892468806787,384.866128798332,0.60872391294967,0.138939220329681,4.38122447718697,1.18014208777025e-05,0.00448376606986286,"TRINITY_DN124789_c3_g1_i1","TRINITY_DN124789_c3_g1","Transcript_59614","gi|831553676|ref|XP_012729116.1| PREDICTED: keratinocyte differentiation factor 1-like [Fundulus heteroclitus]"
"113364","ENSXMAP00000012005","451.191926566545","471.562115959604","476.328213490497","304.91476717594","325.590824714076","288.977587149778","408.506857136331","372.723200293806","363.999666698407",384.866128798332,0.325799921168712,0.140561049479157,2.317853504765,0.0204572840863594,0.112204951329862,384.866128798332,-0.282923991780958,0.133687860523387,-2.11630278675501,0.03431906389359,0.190892468806787,384.866128798332,0.60872391294967,0.138939220329681,4.38122447718697,1.18014208777025e-05,0.00448376606986286,"TRINITY_DN124789_c3_g2_i1","TRINITY_DN124789_c3_g2","Transcript_59615","gi|831553676|ref|XP_012729116.1| PREDICTED: keratinocyte differentiation factor 1-like [Fundulus heteroclitus]"
"78895","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i17","TRINITY_DN128843_c2_g1_","Transcript_84226","gi|831565701|ref|XP_012733124.1| PREDICTED: protein-methionine sulfoxide oxidase mical3b-like [Fundulus heteroclitus]"
"78896","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN129271_c4_g5_i4","TRINITY_DN129271_c4_g5","Transcript_307597","gi|831523570|ref|XP_012718381.1| PREDICTED: protein-methionine sulfoxide oxidase mical3a-like [Fundulus heteroclitus]"
"78897","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i16","TRINITY_DN128843_c2_g1_","Transcript_84225","gi|831551771|ref|XP_012728466.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X2 [Fundulus heteroclitus]"
"78898","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i20","TRINITY_DN128843_c2_g1_","Transcript_84229","gi|831565701|ref|XP_012733124.1| PREDICTED: protein-methionine sulfoxide oxidase mical3b-like [Fundulus heteroclitus]"
"78899","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i18","TRINITY_DN128843_c2_g1_","Transcript_84227","gi|831551771|ref|XP_012728466.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X2 [Fundulus heteroclitus]"
"78900","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i2","TRINITY_DN128843_c2_g1","Transcript_84211","gi|831551780|ref|XP_012728469.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X5 [Fundulus heteroclitus]"
"78901","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i2","TRINITY_DN128843_c2_g1","Transcript_84211","gi|831565701|ref|XP_012733124.1| PREDICTED: protein-methionine sulfoxide oxidase mical3b-like [Fundulus heteroclitus]"
"78902","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i18","TRINITY_DN128843_c2_g1_","Transcript_84227","gi|831565701|ref|XP_012733124.1| PREDICTED: protein-methionine sulfoxide oxidase mical3b-like [Fundulus heteroclitus]"
"78903","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i20","TRINITY_DN128843_c2_g1_","Transcript_84229","gi|831536486|ref|XP_012722982.1| PREDICTED: protein-methionine sulfoxide oxidase mical2b-like [Fundulus heteroclitus]"
"78904","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i20","TRINITY_DN128843_c2_g1_","Transcript_84229","gi|831551774|ref|XP_012728467.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X3 [Fundulus heteroclitus]"
"78905","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i18","TRINITY_DN128843_c2_g1_","Transcript_84227","gi|831523570|ref|XP_012718381.1| PREDICTED: protein-methionine sulfoxide oxidase mical3a-like [Fundulus heteroclitus]"
"78906","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i18","TRINITY_DN128843_c2_g1_","Transcript_84227","gi|831536486|ref|XP_012722982.1| PREDICTED: protein-methionine sulfoxide oxidase mical2b-like [Fundulus heteroclitus]"
"78907","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i20","TRINITY_DN128843_c2_g1_","Transcript_84229","gi|831551768|ref|XP_012728464.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X1 [Fundulus heteroclitus]"
"78908","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i20","TRINITY_DN128843_c2_g1_","Transcript_84229","gi|831523570|ref|XP_012718381.1| PREDICTED: protein-methionine sulfoxide oxidase mical3a-like [Fundulus heteroclitus]"
"78909","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i4","TRINITY_DN128843_c2_g1","Transcript_84213","gi|831551777|ref|XP_012728468.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X4 [Fundulus heteroclitus]"
"78910","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i17","TRINITY_DN128843_c2_g1_","Transcript_84226","gi|831523570|ref|XP_012718381.1| PREDICTED: protein-methionine sulfoxide oxidase mical3a-like [Fundulus heteroclitus]"
"78911","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i2","TRINITY_DN128843_c2_g1","Transcript_84211","gi|831551774|ref|XP_012728467.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X3 [Fundulus heteroclitus]"
"78912","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i20","TRINITY_DN128843_c2_g1_","Transcript_84229","gi|831551777|ref|XP_012728468.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X4 [Fundulus heteroclitus]"
"78913","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i18","TRINITY_DN128843_c2_g1_","Transcript_84227","gi|831551774|ref|XP_012728467.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X3 [Fundulus heteroclitus]"
"78914","ENSXMAP00000005677","449.919973198762","493.298811238628","467.643504715837","259.219360960851","322.909814158442","252.308618437635","407.94726655476","339.256893186135","336.156663592226",369.851211782586,0.384144105648115,0.177024132621019,2.17000981708243,0.0300061022552577,0.144989047709269,369.851211782586,-0.370932259489791,0.170819210234717,-2.17149030826278,0.0298941289766029,0.177317770696866,369.851211782586,0.755076365137906,0.174267545740783,4.33285705567379,1.47186680903689e-05,0.00532999768222486,"TRINITY_DN128843_c2_g1_i18","TRINITY_DN128843_c2_g1_","Transcript_84227","gi|831551777|ref|XP_012728468.1| PREDICTED: protein-methionine sulfoxide oxidase MICAL2-like isoform X4 [Fundulus heteroclitus]"
